Iteration	Posterior	Likelihood	Prior	alpha	branch_lengths[1]	branch_lengths[2]	branch_lengths[3]	branch_lengths[4]	branch_lengths[5]	branch_lengths[6]	branch_lengths[7]	branch_lengths[8]	branch_lengths[9]	branch_lengths[10]	branch_lengths[11]	branch_lengths[12]	branch_lengths[13]	branch_lengths[14]	branch_lengths[15]	branch_lengths[16]	branch_lengths[17]	branch_lengths[18]	branch_lengths[19]	branch_lengths[20]	branch_lengths[21]	branch_lengths[22]	branch_lengths[23]	branch_lengths[24]	branch_lengths[25]	branch_lengths[26]	branch_lengths[27]	branch_lengths[28]	branch_lengths[29]	branch_lengths[30]	branch_lengths[31]	branch_lengths[32]	branch_lengths[33]	branch_lengths[34]	branch_lengths[35]	branch_lengths[36]	branch_lengths[37]	branch_lengths[38]	branch_lengths[39]	branch_lengths[40]	branch_lengths[41]	branch_lengths[42]	branch_lengths[43]	branch_lengths[44]	branch_lengths[45]	branch_lengths[46]	branch_lengths[47]	branch_lengths[48]	branch_lengths[49]	branch_lengths[50]	branch_lengths[51]	branch_lengths[52]	branch_lengths[53]	branch_lengths[54]	branch_lengths[55]	branch_lengths[56]	branch_lengths[57]	branch_lengths[58]	branch_lengths[59]	branch_lengths[60]	branch_lengths[61]	branch_lengths[62]	branch_lengths[63]	branch_lengths[64]	branch_lengths[65]	branch_lengths[66]	branch_lengths[67]	branch_lengths[68]	branch_lengths[69]	branch_lengths[70]	branch_lengths[71]	branch_lengths[72]	branch_lengths[73]	branch_lengths[74]	branch_lengths[75]	branch_lengths[76]	branch_lengths[77]	branch_lengths[78]	branch_lengths[79]	branch_lengths[80]	branch_lengths[81]	branch_lengths[82]	branch_lengths[83]	branch_lengths[84]	branch_lengths[85]	branch_lengths[86]	branch_lengths[87]	branch_lengths[88]	branch_lengths[89]	branch_lengths[90]	branch_lengths[91]	branch_lengths[92]	branch_lengths[93]	branch_lengths[94]	branch_lengths[95]	branch_lengths[96]	branch_lengths[97]	branch_lengths[98]	branch_lengths[99]	branch_lengths[100]	branch_lengths[101]	branch_lengths[102]	branch_lengths[103]	branch_lengths[104]	branch_lengths[105]	branch_lengths[106]	branch_lengths[107]	branch_lengths[108]	branch_lengths[109]	branch_lengths[110]	branch_lengths[111]	branch_lengths[112]	branch_lengths[113]	branch_lengths[114]	branch_lengths[115]	branch_lengths[116]	branch_lengths[117]	branch_lengths[118]	branch_lengths[119]	branch_lengths[120]	branch_lengths[121]	branch_lengths[122]	branch_lengths[123]	branch_lengths[124]	branch_lengths[125]	branch_lengths[126]	branch_lengths[127]	branch_lengths[128]	branch_lengths[129]	branch_lengths[130]	branch_lengths[131]	branch_lengths[132]	branch_lengths[133]	branch_lengths[134]	branch_lengths[135]	branch_lengths[136]	branch_lengths[137]	branch_lengths[138]	branch_lengths[139]	branch_lengths[140]	branch_lengths[141]	branch_lengths[142]	branch_lengths[143]	branch_lengths[144]	branch_lengths[145]	branch_lengths[146]	branch_lengths[147]	er[1][1]	er[1][2]	er[1][3]	er[1][4]	er[1][5]	er[1][6]	kappa	pi[1][1]	pi[1][2]	pi[1][3]	pi[1][4]	pi[2][1]	pi[2][2]	pi[2][3]	pi[2][4]	rate_multiplier[2]	sr[1]	sr[2]	sr[3]	sr[4]
8603	-8568.618	-8910.271	341.6532	9.140297	0.0002735011	0.00248373	0.0304607	0.0005008915	0.0009764984	0.002484649	0.00118	0.0006515684	0.0005985183	0.0003366896	0.0001291496	8.273216e-05	0.000399979	3.521891e-05	5.748182e-05	0.04181851	0.01614661	0.00375363	0.000313803	0.0009771974	0.00090487	0.003052223	0.0001239652	0.007267262	0.0002103355	0.0002836399	0.0003408319	0.0002763734	0.0004080886	0.0002260486	0.00213537	0.0004080018	0.001247626	0.0007381461	0.0002867133	0.0003950737	0.001168859	0.001246318	0.001418754	0.01824737	0.001608534	0.01255633	0.0007135588	0.007504692	0.0005396645	0.00176485	0.0008678438	0.0001897878	0.001709179	0.001429514	0.0009109068	0.0006546523	4.777006e-05	0.000606793	0.001629165	0.002347887	0.001588654	5.950789e-05	0.002456213	0.0002893367	0.01974133	0.0006889603	0.0007830396	0.01462356	0.001286413	5.431186e-05	0.0005896703	0.0005136777	0.01458208	0.0005738273	0.0001720256	5.627918e-05	0.0002868344	0.02908458	0.009841037	0.002131608	2.607338e-05	0.00371363	0.0006298056	0.001395459	0.0001235929	0.006480325	0.01598355	0.0004510095	0.001110198	0.007356098	0.003897431	0.01132214	8.865613e-05	5.739768e-05	0.00192458	0.0003888298	0.000422418	0.004703666	0.0001122668	0.003226597	0.04409041	0.0004335551	0.002939587	0.003378942	0.0007419464	0.001794757	0.002685881	0.0004709945	0.0004137654	0.02185116	0.0008993736	0.0006529038	0.001558302	0.001131542	0.0005232372	0.0003407347	0.0005357898	0.0001685565	0.001013107	0.0004071905	0.0005112456	0.001233908	2.326549e-05	0.01042918	3.036874e-05	1.763188e-05	0.0003533574	0.001356049	0.0003782429	0.0008409542	0.001682501	0.0002728166	0.0004129516	0.0006496601	2.680578e-05	0.0007825343	0.000668259	2.567203e-05	7.582052e-05	0.0004822094	0.001272998	0.0006097233	0.0003820022	0.0005599683	9.970853e-06	0.0006345179	0.0006867997	0.01226441	0.001189128	0.0004196195	0.0002838607	0.140593	0.206601	0.108464	0.0813376	0.393851	0.0691531	3.210135	0.282435	0.168393	0.201787	0.347385	0.277345	0.171436	0.162456	0.388762	0.8062604	0.616368	0.8638	1.07412	1.44571
8604	-8571.169	-8913.518	342.3487	9.140297	0.0002735011	0.00248373	0.0304607	0.0005008915	0.0009764984	0.002484649	0.001631213	0.0006515684	0.0005985183	0.0003366896	0.000105257	8.108928e-05	0.0001967146	3.521891e-05	5.748182e-05	0.04330867	0.01614661	0.00375363	0.000313803	0.0008778683	0.00090487	0.001974592	0.0001239652	0.008794636	0.0002103355	0.0002512178	0.0004008867	0.0002763734	0.0004080886	0.0002260486	0.001794954	0.0004080018	0.001247626	0.0007885873	0.0002867133	0.0003950737	0.00072375	0.001246318	0.001418754	0.01294884	0.001608534	0.01255633	0.0007135588	0.007504692	0.0003345441	0.001649195	0.0008678438	0.0002781569	0.001811695	0.001755686	0.0009486859	0.0005660872	6.259303e-05	0.000606793	0.001907799	0.002347887	0.001475925	1.997638e-05	0.002241671	0.0002893367	0.01233878	0.001028246	0.0009887394	0.0137063	0.001031108	5.431186e-05	0.0003737664	0.0003899765	0.02304953	0.0002929375	0.0001720256	5.160438e-05	0.0002868344	0.02908458	0.01673384	0.001584535	3.841184e-05	0.00371363	0.0006298056	0.001395459	0.0001723134	0.006480325	0.008112756	0.0004510095	0.001009523	0.005247558	0.003739888	0.01132214	0.0001270707	5.739768e-05	0.002743119	0.0003888298	0.0002874474	0.003396741	0.0001122668	0.003226597	0.04069437	0.0004335551	0.002939587	0.003922493	0.0007419464	0.00238791	0.002685881	0.0004709945	0.0004774556	0.02376179	0.0008999844	0.0006529038	0.001558302	0.001261425	0.0005232372	0.0003407347	0.0007868477	0.0001685565	0.0009989421	0.0005889074	0.0005394846	0.001233908	2.326549e-05	0.01375048	2.623386e-05	1.763188e-05	0.000551288	0.001377692	0.0002710508	0.0005311593	0.002418853	0.0002728166	0.0002876594	0.0006496601	2.875467e-05	0.0006964653	0.0004763644	2.567203e-05	0.0001161481	0.0009126987	0.001272998	0.0007736873	0.0004609853	0.0005582579	9.970853e-06	0.0006345179	0.0006867997	0.009256333	0.00117189	0.0004196195	0.0003690458	0.137101	0.201471	0.10577	0.071304	0.384071	0.100283	3.210135	0.277296	0.183526	0.198115	0.341063	0.277345	0.171436	0.162456	0.388762	0.8062604	0.616368	0.8638	1.07412	1.44571
8605	-8572.732	-8917.248	344.5161	9.140297	0.0002669077	0.001675246	0.0304607	0.0003780274	0.0009397416	0.002484649	0.001631213	0.0005347084	0.0005985183	0.0003366896	0.000105257	8.548033e-05	0.0001967146	4.871233e-05	5.748182e-05	0.03308853	0.01805287	0.00375363	0.0004587931	0.0006185944	0.0006161702	0.001172178	0.0001134462	0.008794636	0.0002103355	0.0002512178	0.000513534	0.0002763734	0.000593136	0.0002260486	0.001707205	0.0003457728	0.001381938	0.0007885873	0.0003653916	0.0003950737	0.00072375	0.001246318	0.001418754	0.01294884	0.001608534	0.01414807	0.0007135588	0.007359093	0.0004798376	0.001158302	0.0008678438	0.0002349722	0.001811695	0.001539391	0.0009486859	0.0005660872	5.868071e-05	0.0007248534	0.001907799	0.00176406	0.001475925	3.008536e-05	0.002241671	0.0002328475	0.01233878	0.001532513	0.0009959209	0.009051448	0.001031108	9.246156e-05	0.0005177884	0.0004785304	0.02304953	0.0003443111	0.0001720256	4.10364e-05	0.0002868344	0.01770055	0.01673384	0.001584535	3.841184e-05	0.00371363	0.001178299	0.000982863	0.0002803386	0.006480325	0.009552471	0.0002937475	0.001449918	0.005247558	0.003739888	0.008972465	7.856561e-05	5.739768e-05	0.002743119	0.0003745715	0.0002874474	0.003396741	9.500972e-05	0.004323786	0.04418042	0.0004335551	0.00233052	0.003922493	0.0004701398	0.00238791	0.003326408	0.0004709945	0.000344891	0.02393531	0.0008999844	0.0006529038	0.001558302	0.001261425	0.0004590722	0.0003407347	0.0004670144	0.0001685565	0.0009989421	0.0005889074	0.0005035968	0.001553919	2.268125e-05	0.01375048	1.43014e-05	1.509417e-05	0.0008898664	0.001811676	0.0003051081	0.0005567243	0.001836188	0.0002712412	0.000349719	0.0006496601	2.875467e-05	0.0004531845	0.0004487716	1.758122e-05	0.0002761722	0.0009126987	0.001272998	0.0007259358	0.0002777126	0.000526799	1.272173e-05	0.0006345179	0.0006953516	0.009256333	0.0008864651	0.0004196195	0.0003690458	0.137101	0.201471	0.10577	0.071304	0.384071	0.100283	3.210135	0.277296	0.183526	0.198115	0.341063	0.277345	0.171436	0.162456	0.388762	0.8062604	0.616368	0.8638	1.07412	1.44571
8606	-8577.431	-8921.162	343.7311	9.140297	0.0002860497	0.001194492	0.0304607	0.0004707309	0.001276115	0.002484649	0.0007135455	0.0005347084	0.0007315009	0.0001727122	0.0001249252	0.0001049536	0.0001967146	5.663629e-05	3.779896e-05	0.02551201	0.01805287	0.00375363	0.0005573981	0.0008491487	0.0006311543	0.001152937	0.0001338297	0.008794636	0.0002103355	0.0001690801	0.0004114249	0.0002763734	0.0008563519	0.0002007229	0.001707205	0.0002732585	0.001381938	0.0008334664	0.0003653916	0.0004778478	0.001041503	0.001246318	0.0009578349	0.008006842	0.001060033	0.01414807	0.0007135588	0.00792252	0.0004798376	0.00181316	0.0008678438	0.0001676993	0.001811695	0.00144202	0.0009916296	0.000640844	5.868071e-05	0.0007248534	0.001907799	0.001186547	0.001475925	3.594276e-05	0.002241671	0.000184072	0.01233878	0.001532513	0.0009959209	0.01027995	0.0009753016	0.0001146656	0.0005177884	0.0006076752	0.03250615	0.000451945	0.0002330958	5.521794e-05	0.0002868344	0.01770055	0.01673384	0.001878232	3.841184e-05	0.003646916	0.001178299	0.001048413	0.000183191	0.01039728	0.007846063	0.0002937475	0.001241135	0.00707515	0.005145411	0.01000372	7.856561e-05	5.739768e-05	0.002743119	0.0003745715	0.0002874474	0.004021541	9.712781e-05	0.006926081	0.04418042	0.0004335551	0.001821516	0.003922493	0.0005370071	0.00238791	0.003326408	0.0006799887	0.0003310759	0.02393531	0.0007045821	0.0006529038	0.001176627	0.001261425	0.0004590722	0.0001834581	0.0003416623	0.0001685565	0.001089639	0.001005486	0.0005035968	0.001234392	2.268125e-05	0.01484304	1.43014e-05	1.273489e-05	0.0008898664	0.001811676	0.0003051081	0.0005101098	0.001836188	0.0003233503	0.0002168048	0.0006015392	2.875467e-05	0.0004531845	0.0004487716	1.091603e-05	0.000256277	0.0009126987	0.001272998	0.001122728	0.0003476967	0.0008461438	1.2348e-05	0.0006462374	0.0005633511	0.009256333	0.0008864651	0.0002990656	0.0004967056	0.140359	0.206258	0.0845197	0.0729985	0.393198	0.102666	3.210135	0.277296	0.183526	0.198115	0.341063	0.276154	0.1707	0.166054	0.387092	0.7774938	0.616368	0.8638	1.07412	1.44571
8607	-8582.116	-8923.083	340.9661	9.140297	0.0002919393	0.001194492	0.02885882	0.0004707309	0.001276115	0.001762492	0.0008063051	0.0003922338	0.0007315009	0.0001727122	0.0001654229	0.0001049536	0.0001300685	5.663629e-05	4.826031e-05	0.02551201	0.01805287	0.00375363	0.0005573981	0.0005408865	0.0006311543	0.001152937	0.0001338297	0.01357405	0.0001659534	0.0001690801	0.0003961133	0.0001375445	0.0009634861	0.0001717628	0.001314453	0.0002732585	0.0008667088	0.0009753468	0.0003188496	0.0005906426	0.001041503	0.0009021749	0.0006842864	0.006321236	0.000994197	0.0196166	0.0007135588	0.01187314	0.0005083091	0.001888513	0.001385095	0.0002086013	0.001895411	0.00144202	0.0009916296	0.000640844	5.868071e-05	0.0007248534	0.002301187	0.0007358469	0.001475925	4.900167e-05	0.003270616	0.0001991371	0.01233878	0.0008390949	0.0009959209	0.01027995	0.0009753016	0.0001146656	0.0005177884	0.0006076752	0.03250615	0.0003864373	0.0003118772	5.521794e-05	0.0002007267	0.01770055	0.01673384	0.001878232	3.841184e-05	0.002780004	0.001111671	0.001048413	0.0002104809	0.01388075	0.005858346	0.0002937475	0.0008490684	0.00733514	0.005145411	0.01823605	3.728085e-05	5.739768e-05	0.002743119	0.0003840414	0.000227379	0.005566964	0.0001096573	0.007786486	0.04418042	0.0004335551	0.003358634	0.002422541	0.0006430089	0.00238791	0.002580582	0.0006799887	0.0003006444	0.02386009	0.0006942874	0.0004869404	0.000751033	0.001261425	0.000429904	0.0001834581	0.0005077706	0.0001683531	0.001089639	0.001005486	0.0005035968	0.001234392	2.221597e-05	0.01484304	2.212739e-05	1.273489e-05	0.00125012	0.001620046	0.0002625299	0.0009396803	0.001363537	0.0003233503	0.0002820895	0.0006015392	2.875467e-05	0.0004581386	0.0006886054	1.091603e-05	0.000256277	0.0006258446	0.001347413	0.00102208	0.0003686066	0.0005590015	1.2348e-05	0.0006062195	0.0003950236	0.01936706	0.0006248186	0.0004874267	0.0004573077	0.159251	0.23402	0.0958955	0.0372974	0.357052	0.116484	3.210135	0.277296	0.183526	0.198115	0.341063	0.276154	0.1707	0.166054	0.387092	0.6674679	0.616368	0.8638	1.07412	1.44571
8608	-8570.306	-8913.467	343.1615	9.140297	0.0002919393	0.0009634451	0.02885882	0.0007696728	0.001103875	0.001284622	0.0008063051	0.0003922338	0.0004394379	0.0001822	0.0001654229	0.0001049536	8.280247e-05	3.555427e-05	4.826031e-05	0.0210673	0.01544078	0.002843548	0.0005573981	0.0004298963	0.0005422164	0.001152937	0.0001007097	0.01357405	0.0001515432	0.0002606624	0.0005456575	0.0001375445	0.0009634861	0.0001963838	0.001371403	0.0002732585	0.0006931063	0.0009753468	0.0003236562	0.0004709188	0.001648167	0.0009021749	0.0006060434	0.006321236	0.0009634418	0.02508672	0.0006667169	0.01187314	0.0005083091	0.001888513	0.001117431	0.0002086013	0.001809337	0.001799519	0.0009916296	0.0007150415	5.868071e-05	0.000645573	0.002140849	0.0007358469	0.001475925	4.900167e-05	0.002129923	0.0001991371	0.009552663	0.000786824	0.0009959209	0.01027995	0.0009753016	0.0001790494	0.0005177884	0.0006037282	0.02522196	0.0004418657	0.0002174997	2.517702e-05	0.0001830599	0.01770055	0.01824627	0.001878232	4.096016e-05	0.002323803	0.0007928864	0.001048413	0.0002771881	0.01388075	0.005858346	0.0002937475	0.001294026	0.00733514	0.006370476	0.01598194	3.546276e-05	5.739768e-05	0.002743119	0.0003840414	0.0003045487	0.005566964	0.0001759078	0.00376151	0.04418042	0.0007409423	0.002533501	0.002422541	0.0009347785	0.001657559	0.002580582	0.0006799887	0.0003006444	0.02861128	0.0006942874	0.0005665976	0.001110748	0.001261425	0.0003642932	0.0001156095	0.00074456	0.0001683531	0.0008172068	0.001005486	0.0003159184	0.001234392	2.221597e-05	0.01484304	2.055123e-05	7.840946e-06	0.0009756157	0.001620046	0.0002903695	0.0009396803	0.002050311	0.0003233503	0.0002820895	0.0004821728	2.875467e-05	0.000327965	0.0006886054	1.666041e-05	0.0003104857	0.0006258446	0.001451571	0.000657722	0.0003686066	0.0004567923	1.2348e-05	0.0006062195	0.0003950236	0.0109823	0.0005640107	0.0004874267	0.0002311972	0.154808	0.224599	0.0979875	0.0641168	0.387747	0.0707409	3.210135	0.277296	0.183526	0.198115	0.341063	0.276154	0.1707	0.166054	0.387092	0.7937709	0.616368	0.8638	1.07412	1.44571
8609	-8575.325	-8916.809	341.4841	9.140297	0.00041847	0.0009634451	0.02885882	0.0007696728	0.001103875	0.001284622	0.0008391589	0.0003922338	0.0006791419	0.000198877	0.0001654229	0.0001049536	0.0001079447	3.555427e-05	6.664667e-05	0.0210673	0.01659749	0.003071732	0.0005635234	0.0004298963	0.0008631532	0.001590414	0.0001007097	0.01541223	0.0001515432	0.00030656	0.0005456575	0.0002147766	0.0009634861	0.0001963838	0.001045174	0.0002114318	0.0006931063	0.0009753468	0.0002316619	0.0003524486	0.001648167	0.001589001	0.0006318968	0.006321236	0.0008187007	0.02764467	0.0006667169	0.008731401	0.0008151963	0.003007493	0.001728902	0.0002286033	0.002421139	0.00128669	0.0009833093	0.0005549096	5.808921e-05	0.000645573	0.002210873	0.0006279792	0.0009482245	6.558148e-05	0.001567023	0.0001724257	0.01094918	0.000786824	0.0006276177	0.01007453	0.0009753016	0.0001461216	0.0005707261	0.0006037282	0.03602363	0.0004418657	0.0001766963	2.517702e-05	0.0001830599	0.02543082	0.01405533	0.001878232	5.73764e-05	0.001624433	0.0007928864	0.001048413	0.0004121112	0.01388075	0.005858346	0.0002937475	0.001680741	0.01040828	0.00743757	0.01079813	3.546276e-05	4.4515e-05	0.002743119	0.0003840414	0.000200134	0.006665639	0.000194552	0.002474059	0.04418042	0.0002828733	0.002541165	0.002422541	0.001158319	0.001648403	0.002533359	0.0006799887	0.0002384807	0.03293404	0.0006942874	0.0005836792	0.0005331949	0.0008147938	0.0003642932	0.0001156095	0.0004955845	0.0002008845	0.0008823105	0.001258764	0.0003159184	0.001234392	1.376688e-05	0.01087803	2.267985e-05	1.287978e-05	0.0007195478	0.001830247	0.0004448	0.0009396803	0.00202133	0.0002748959	0.0002731658	0.0004821728	1.836966e-05	0.0003354273	0.0006886054	1.640851e-05	0.0002955925	0.0005722222	0.0008631222	0.000657722	0.0003686066	0.0004567923	1.858511e-05	0.0006062195	0.0006055019	0.0109823	0.000502372	0.0004874267	0.0002311972	0.154808	0.224599	0.0979875	0.0641168	0.387747	0.0707409	3.210135	0.285466	0.181451	0.195876	0.337208	0.275841	0.171639	0.165866	0.386654	0.763416	0.616368	0.8638	1.07412	1.44571
8610	-8567.843	-8909.438	341.5948	9.140297	0.0003506706	0.0009634451	0.02885882	0.0004905537	0.0008002721	0.0009797986	0.0008215027	0.0003922338	0.0006791419	0.000198877	0.0001711203	0.0001049536	0.0001079447	3.555427e-05	0.0001030339	0.02767461	0.01659749	0.003364225	0.0007302208	0.0004280677	0.0008631532	0.001967658	0.0001057768	0.02026836	0.0001515432	0.0002028707	0.0006044804	0.0002147766	0.0009634861	0.0001963838	0.001440254	0.0002131389	0.0006615541	0.0009146246	0.0002276076	0.0003524486	0.001648167	0.001589001	0.0006712522	0.008568772	0.0008068595	0.02086276	0.0006667169	0.01300871	0.0008151963	0.003007493	0.001170056	0.000195106	0.002421139	0.00128669	0.000800477	0.0005549096	6.163318e-05	0.000645573	0.002210873	0.0008305993	0.001431682	4.275242e-05	0.001656116	0.0001724257	0.01094918	0.00078425	0.0004883092	0.01007453	0.0009753016	0.0001461216	0.0005384327	0.0006918577	0.03602363	0.0005079998	0.0001400098	1.832441e-05	0.0001867854	0.02543082	0.01405533	0.001682305	6.994643e-05	0.001688557	0.0009992917	0.001048413	0.0005827948	0.009262101	0.003560521	0.0003085154	0.001680741	0.01040828	0.00743757	0.01079813	2.538747e-05	5.644595e-05	0.002743119	0.0005357401	0.0001972979	0.006665639	0.000194552	0.002474059	0.04418042	0.0002828733	0.002541165	0.001951969	0.0007335166	0.001648403	0.002533359	0.0008554042	0.0002384807	0.03293404	0.0006645652	0.0005836792	0.0005545753	0.001169218	0.0003642932	0.000167736	0.0004955845	0.0001987471	0.0005847701	0.001258764	0.0003159184	0.0007846188	3.715583e-05	0.01069327	2.267985e-05	1.287978e-05	0.0007195478	0.0009072794	0.0004448	0.0009396803	0.002378447	0.0002575035	0.0003334523	0.0003302602	2.059836e-05	0.0007132991	0.0006266227	1.640851e-05	0.0004096188	0.0005098632	0.0006208925	0.000657722	0.0003686066	0.0005494518	1.858511e-05	0.0006435972	0.0006055019	0.007219829	0.000502372	0.0004874267	0.0002311972	0.160814	0.233313	0.0629927	0.0666043	0.40279	0.0734854	3.210135	0.285466	0.181451	0.195876	0.337208	0.280428	0.174493	0.168624	0.376455	0.7113322	0.616368	0.8638	1.07412	1.44571
8611	-8569.777	-8911.02	341.243	9.140297	0.0003506706	0.0009634451	0.02885882	0.0006802399	0.0008002721	0.0009797986	0.0008168824	0.0003922338	0.0006791419	0.000198877	0.0002310312	0.0001049536	0.0001079447	3.555427e-05	0.0001030339	0.02767461	0.01647383	0.003364225	0.0007302208	0.0004280677	0.0008450034	0.001096461	0.0001103291	0.02026836	0.0001515432	0.0002028707	0.0004913145	0.0002315142	0.0009634861	0.0001680146	0.001440254	0.0002131389	0.0008113762	0.0009146246	0.0002276076	0.0004303189	0.003811757	0.001589001	0.0004674688	0.01280691	0.0008068595	0.02086276	0.0006667169	0.01300871	0.0008151963	0.003007493	0.0008563099	0.0002168354	0.002421139	0.001904712	0.0008068393	0.0005549096	6.247065e-05	0.001243577	0.002210873	0.0005074448	0.001431682	4.808601e-05	0.001233548	0.0001724257	0.006910151	0.0007894687	0.0008599412	0.01007453	0.0009753016	0.00021786	0.0003285348	0.001097519	0.05488568	0.0007035416	0.0001400098	2.450098e-05	0.0002380112	0.02234015	0.01405533	0.001222358	0.0001152465	0.001688557	0.0009992917	0.001048413	0.0005827948	0.006546812	0.004759107	0.0003111797	0.001680741	0.009377032	0.00319001	0.01079813	3.999079e-05	7.220167e-05	0.001950314	0.0005357401	0.0002442356	0.01244974	0.0002997121	0.002474059	0.0311906	0.0002218808	0.002541165	0.001951969	0.0008085227	0.001648403	0.001898522	0.0005317757	0.0002384807	0.03293404	0.0006645652	0.0005836792	0.0003980898	0.001169218	0.0003642932	0.000311487	0.0004955845	0.0002276972	0.0005847701	0.001484967	0.0003159184	0.001066352	2.696729e-05	0.01069327	2.267985e-05	1.287978e-05	0.000581541	0.0009072794	0.0003149503	0.001299849	0.002378447	0.0002510742	0.0002931681	0.0003863111	1.848445e-05	0.0005118107	0.0009199222	1.640851e-05	0.0004876682	0.0004570633	0.0005378387	0.0005403382	0.0003686066	0.0005494518	2.146311e-05	0.0004697648	0.0004903281	0.007219829	0.000502372	0.0006237817	0.0001649936	0.154378	0.264406	0.0915497	0.032454	0.386668	0.0705441	3.210135	0.285466	0.181451	0.195876	0.337208	0.280428	0.174493	0.168624	0.376455	0.792749	0.616368	0.8638	1.07412	1.44571
8612	-8574.884	-8913.195	338.3108	9.140297	0.0002093983	0.0009634451	0.02885882	0.0006802399	0.0008002721	0.001571675	0.001050681	0.0005777733	0.0006698865	0.0001543783	0.0001996718	0.0001009305	0.0001385849	4.296193e-05	0.0001030339	0.02767461	0.01647383	0.003364225	0.0002824625	0.0005029502	0.0008450034	0.001601702	0.0001103291	0.0295981	0.0001515432	0.0002087826	0.0003993366	0.0002646848	0.0005225625	0.0002311409	0.001772508	0.0002131389	0.00100284	0.0009146246	0.0002276076	0.0004303189	0.003811757	0.001589001	0.001193497	0.01238046	0.0009164363	0.03245172	0.0004542485	0.01989259	0.0008151963	0.003348927	0.0006666948	0.0003432292	0.001802912	0.002061216	0.0008068393	0.0006246526	8.007686e-05	0.001243577	0.002210873	0.0005074448	0.00152427	3.589306e-05	0.001233548	0.0001724257	0.006910151	0.0006233667	0.0008599412	0.01007453	0.001090682	0.000126574	0.0003285348	0.001393855	0.05488568	0.0006367987	9.236467e-05	2.964825e-05	0.0002428634	0.02234015	0.01405533	0.000915789	0.0001384052	0.001688557	0.0009992917	0.001047353	0.0007155339	0.006546812	0.005218838	0.0003059587	0.00215744	0.009377032	0.00319001	0.009309383	4.717871e-05	4.385677e-05	0.001950314	0.0005357401	0.0003725156	0.008260039	0.0002038927	0.001731339	0.0311906	0.0002218808	0.002541165	0.001989059	0.0008085227	0.001648403	0.001322653	0.0005317757	0.0002384807	0.03310193	0.0006645652	0.0005836792	0.000745042	0.001169218	0.0005467286	0.0005607719	0.0003339689	0.0002797072	0.0007780342	0.001484967	0.000330951	0.001066352	2.591279e-05	0.01069327	2.267985e-05	5.109788e-06	0.000581541	0.0009072794	0.0002431692	0.001299849	0.003513957	0.0002510742	0.0004456186	0.0003863111	1.212155e-05	0.0004435938	0.0005764525	1.640851e-05	0.0008398014	0.0004570633	0.0005179663	0.0006086354	0.0003686066	0.0005494518	2.477623e-05	0.0004697648	0.0004903281	0.01079568	0.000502372	0.0006237817	0.0001649936	0.147874	0.253267	0.0824397	0.0310867	0.417761	0.0675721	3.210135	0.285466	0.181451	0.195876	0.337208	0.280428	0.174493	0.168624	0.376455	0.85262	0.616368	0.8638	1.07412	1.44571
8613	-8566.641	-8909.052	342.4106	9.140297	0.0002093983	0.001188614	0.02742479	0.0005296302	0.0008002721	0.001571675	0.001050681	0.0005777733	0.0006232674	0.0001543783	0.0001996718	8.270462e-05	0.0001284899	5.044795e-05	0.0002437846	0.02721188	0.01647383	0.003364225	0.0002824625	0.0005029502	0.0008450034	0.002393483	7.843761e-05	0.03255457	0.0001515432	0.0003328156	0.0003724236	0.000309479	0.0008795098	0.0002949185	0.001700888	0.0003111574	0.00100284	0.0006048316	0.0002881027	0.0002197286	0.001714482	0.001589001	0.0008778203	0.01238046	0.0009164363	0.01554357	0.0005120388	0.01989259	0.0008151963	0.001575051	0.0004471943	0.0002651076	0.001955077	0.002061216	0.0008068393	0.0006204633	5.681471e-05	0.0009015795	0.002210873	0.0005074448	0.002315495	5.663244e-05	0.00112802	0.0001724257	0.01293734	0.0006233667	0.0006973731	0.01609024	0.001090682	0.000126574	0.0003285348	0.001280821	0.03727473	0.0006367987	9.236467e-05	2.964825e-05	0.0002428634	0.0200943	0.01158782	0.000915789	9.043944e-05	0.001688557	0.001243483	0.001047353	0.0007155339	0.006058279	0.005218838	0.0002044114	0.00215744	0.004989885	0.003729816	0.009309383	9.53588e-05	4.385677e-05	0.001950314	0.0003992415	0.0002964884	0.008260039	0.0002038927	0.002284487	0.0201649	0.0001760322	0.002541165	0.002961776	0.001321528	0.002056817	0.001322653	0.0005317757	0.0003451859	0.03310193	0.001468659	0.0005836792	0.001108914	0.001212869	0.0005467286	0.0008230502	0.0002419299	0.0003156827	0.0007780342	0.000597412	0.0003568536	0.000927408	3.807697e-05	0.01069327	3.309725e-05	5.109788e-06	0.000581541	0.0009072794	0.0002431692	0.001299849	0.003513957	0.0002510742	0.0004586256	0.0003863111	9.498981e-06	0.0004435938	0.0005764525	1.286917e-05	0.001005998	0.0004570633	0.0008032234	0.0005754013	0.0003686066	0.0007352662	2.520604e-05	0.0004697648	0.0006624437	0.01079568	0.000502372	0.0006237817	0.0001734701	0.147874	0.253267	0.0824397	0.0310867	0.417761	0.0675721	3.210135	0.285466	0.181451	0.195876	0.337208	0.280428	0.174493	0.168624	0.376455	0.85262	0.616368	0.8638	1.07412	1.44571
